content,label
뻔하지뭐. 치명적이게 예쁜척 앞도 안보고 사람들 시선 의식 하다가 3m 구렁텅이 맨홀로 쑥 나자빠진거지 ㅋㅋ 외국나가서도 그르냐ㅋ 노처녀 아지매가 뭔 바람이 들려서 외유를 많이하노,1
돈 엄청 벌었죠. 대기업만 다니던 사람임,1
뮤지 은지원 김종민 이상민 김희철 이하늘 김창렬 얘네나오면 채널무조건돌린다,1
문재앙 때문에 애먼 사람이 눈물 흘리네ㅉㅉ,0
연기의신 나문희선생님 압승,1
아직도 술처먹고 운전하는 쓰레기들 있네.. 관용없이 20년 징역살게해라,0
ㄴㄷ 정규재 신의한수 안정권 좌좀빨갱이 홍어새끼,0
어머나~ 벌써 이케컸네요~~ 어머 어쩜 고모 이쁜것만 닮은것같아요~~^^ 사랑스럽네요~^^,1
에쵸티 빠순이가 20대에 된장녀가 되고 30대에 맘충이 되었지,0
사극연기는 조금 어색하시더라. 이병헌과 마주할 때면 혼자 붕뜬느낌.,1
누구처럼 병원에서 시간보낸 것도 아니고 온갖 군행사에 홍보에 열심히 차출되서 잘 써먹고 뒷통수치네 멀쩡하게 액션씬 잘 찍고 공익가고 면제 된 애들 기사나 써라,1
이야 담배피는 사진 올렸다고 사람하나 죽이려고 달려드네 ㅋㅋ 별 정신나간 족속들이네 ㅋㅋ 요리하려고 칼이라도 들고 찍었다간 ㅋㅋ,1
뭔 개소리냐........ㅋㅋ,0
이분하면 역시 샤넬이 가장 떠오르는데 오랜시간 패션을 완성하신 분이니 안타깝네요 삼가 고인의 명복을 빕니다,1
와 멋지다 잘하시는 겁니다,1
저 정도면 애플도 정신병임.,1
카리스마있고 멋지고 아름다운 아이돌은 수십년에 한번나올까 말까한 음악인이다 블랙핑클이 그들이다 -0-,0
유전적 질병이면서 연예인은 왜 하는건데,1
말도안되,1
노이즈마케팅그만,1
고마하지 좀~ 사람 그만 괴롭히고~,1
조재현씨 힘내세요 하차하지마세요 ㅠ,1
힘내세요 한고은님! btw 아래 한남충 글 뭐냐??풉...평생 연애하나 못하고 홀애비로 살다 가라...니같은건 여자랑 결혼할 자격읍다.,0
지목할사람이 따로있죠 이건 아니다고봐요,1
3차 임상실험은 안하고 2차는 비공개. 믿을 수 있어야 백신 접종을 하지. 부작용 분명히 일어난다.,1
그럴수도있지뭐,1
저게 뭐냐. 전현무랑 안 사귄다 펄쩍 뛰드니 사귀고 뻔뻔해. 헤어질지 알았다,1
전라디언을 조심하자,0
재미없어졌는데 잘끝남,1
근데?이게 최초공개라구 나올 기사거린가....ㅍㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1
다 아티스트인 척 연기하는겨 6개월 작업하고 6주 활동하고 6년 먹고 사는데 오지랖이든 뭐든 그만해,0
자살이 면죄부는 아니다. 노무현 조민기,0
이재명을 차기 대통령으로다 맞는 말이네 잘읽어봐라 무뇌들아 무슨 속 깊은 뜻인지,0
고인을 왜 시청률꺼리로 꺼내 드냐 김성재 부터 다시 하지 왜?? 미친 것들이네,0
여자는 그냥예쁘고 남자내조만 잘하면 1등신부감임,0
그럼 시발년아 니가 잠수한 곳이 이상한 거지,0
누굴 탓하랴 ㅡ전두환이 그렇게 세뇌 시겻는걸,1
최진혁님 지혜로운 선택다른작품에서 더 멋진모습보여주세요,1
아대박 진짜줄알고 이국주 계탔다생각했는데 프로그램이라니..,1
거시키들..코로나바이러스 만든 늠들이 백신이야 금방 만들지..거시키들,0
작작 펴라,1
아니 신성록 섭외하려고 친구한테 주저리주저리 하는거 개웃기네ㅋㅋ 아무말 대잔치야 뭐얔ㅋㅋ,1
아직 안끝났냐? 쫌 끝내라. 끝내,1
19금 퇴폐 케릭터 ㅋㅋㅋㅋ,1
누가 응원을 해요?? 응원물결이 있어요?,1
근데 생명에 지장없으면 그냥 시늉만 한거 아니에요..?? 동정표 얻을라고 쇼한거같은데 보통 진짜 죽기로 마음먹엇으면 목매달거나 차같은 밀폐된 곳에서 확실히죽을려고 햇을텐데 .. 멀쩡한거보면 냄새가납니다,1
이목구비가 좋쿠나 살빠지니 알겠음,1
쌈디 노잼인데 왜 계속 나오는데? ㅡㅡ,1
거의 유사연애로 팬질 하는 거기 때문에 열애인정하거나 열애설 나면 팬 떨어질수밖에 없음 이걸로 왜 아이돌은 연애 못하냐 니네는 연애다 하지 않냐 이런 말 하는 사람들은 공감능력이 떨어지거나 저쪽 세계를 이해 못하는 거임 티만 안내도 계속 좋아할 사람은 많음 중요한건 티도 존나 냈고 연습생때부터 사겼다는 그 충격ㅋㅋ 나도 어릴때 아이돌을 좋아해서 그런가 팬들 불쌍하다 이제라도 정신 차리고 자기 인생 챙겨요 젊은여성분들.. 여러분들이 좋아하는 아이돌 다 뒤에서 여자 만나고 술집가고 그냥 더럽게 놉니다 그걸 저두 커서 알았네요ㅎㅎ,0
김경수 손혜원 좀 조사하라고 지시해주는 건 어떻겠니? 문구라야,1
송가인 털털하고 특히 척 안해서 너무 담백해보이고 예쁨. 송가인 이 언니가 널 찍었어 ㅎㅎ초심 잃지말고 열심히 해 주세요.,1
혼자는 엄두도 못내던 일 김호중과 함께 하니 금새 1억도 기부할 수 있는 거였어!! 김호중의 힘 김호중은 국격이다 방황하는 어린 청소년들아 포기하지 말고 꿈을 이루어라^^ 수재민 여러분 화이팅하세요 일어설 수 있어요,1
이기사는 뭔데 1위야? ㅉㅉ,1
뭘잘했다고 대표하는입장마냥 쳐 기어나오냐 뻔뻔하다진짜,1
유튜브 자유의창 길거리미터보면 답나옴ㅋ,1
촬영 따라다니는 스텝이면 거기 간게 이상한 것도 아니지. 바로 또 일해야 하니까. 그리고 현장일은 대부분 어린 친구들이 많던데 엄한 피해자들한데 손가락질 하지마라,1
배우는..제발본업에충실하길.,0
운동이나 잘해라 어린놈이 벌써,0
그래도 현실은 부자집 딸래미,1
장현승 의외네,1
라디오광고 못들어주겠더라연습종해라 춤이나추던가,1
남태현 성격 싸가지에 어른공경 할줄모르고 여자들 가지고 놀고 yg가 좋아할만한건 거의 다 가졌는데,0
이세영 씨 모유 비누 주세요.,0
모이지 말라면서 2미터 거리두기 않하고 다닥다닥 붙어서 뭐하는거야,1
난 함소원좋아,1
"본질이 자꾸 흐트려지네..폭행사건,,경찰비리는...????",1
쉽지 않을건데 열심히하시길,1
황교안이모지리라도재앙이같이 사악한 인간은아니다아주 끔찍한 인간 문재앙,0
전기차가 나중에 상용화 될때까지 기다려라 지금사면 병신테스터 일뿐이다.니네집 주차장에서 개인충전 가능하고 있고 회사가면 주차장에 개인충전 가능하면 모를까...장거리뛸땐 미리미리 목적지주변에 검색하고 알아봐야하고 자리를 가더라도 다른차충전중이거나 충전완료되었는데 그냥 안비키고있거나일반차량주차해되어있거나 그럼 일일이 전화해서 빼달라해야하고 말도안통하는 곳에 해외여행 갔는데 배터리가 50%남아있어도 보조배터리가 없으면 항상 불안한 느낌이라면 이해하려나..차라는게 편의성인데 이런 불편함을감수해야하나...돈? 기름값아낀다? 음 일부분 맞기도 하고 틀리기도하다. 전기세가 싸니 유류비를아끼는건 맞는데 차가 일단 비싸다. 수리비 좆된다.아직은 내연기관타는게 맞고 배터리기술 올라가고 값떨어지고 주차장에 무선충전가능하고 상용화된시기오면 그때사는게..답이다.,0
ㅇㅇ 지들끼리 돌려 사귐,1
와 시발 진짜 최고속도로 쳐버리고싶다ㅋㅋㅋ,0
니녀석욕심때문이다,1
미친연,0
ㅅㅂㅋㅋ,0
이까이것 가지고 꼬트리 ㅎㅎ역시 대한민국ㅎㅎ,1
김생민을 두둔할 생각은 없다만 그래도 10년전의 일을 한창 잘나갈때 터트리는 행동은 '너 잘나가니까 한번 죽어봐라' 라는 생각에서 한것은 아닌가 싶다,0
케이윌 2집 사면 빠지게 되어있음ㅋㅋㅋ,1
좀비로 등장 했을때 연기 잘하는 이쁜 신인배우인줄~ 이세영씨 덕분에 더 잼있게 봤네요~앞으로도 좋은연기 부탁해요^^,1
아이언맨이랑 나타샤 죽습니다 너무 슬픕니다,1
출연진 너무 좋네 로코라서 재미있게 작품 잘 빠지길!!,1
기사로 이별통보ㅋㅋㅋㅋ개웃,1
성희롱 당할 얼굴이 아닌데?ㅋㅋㅋ,0
폭락론 유튜버도 방송 들어보면 기승전폭락이던데. 이것들도 교란행위 만만치않게 하는데 왜 가만히 놔두냐. 개양아치정부야,0
달라진 스타일이 아니라 와.. 다른 사람되었네 진심 존나 슬프겠다 이쁘고 말고를 떠나 저렇게 되어버리다니... 안타깝다,0
mbc 요즘 일반인들 섭외 ㅈㄴ하네ㅋㅋ한심,0
저기요 할배 그쪽 집안이 조선후기에 몰락한 양반족보 사서 신분세탁한 천민이었을수도 있소,0
노래 진짜 너무너무너무~~~ 좋아요~! 지금부터 정말 무한반복각입니다~^^,1
만약 유재석이 자선단체나 학교 짓고 이사장 되면 멋있겠다.,1
수 많은 오크 OOO 김치냔들 놔두고 왜 김사랑이 다치냐 ㅠㅠ 니가 아프면 대한민국 남성들이 아프다...ㅠ,0
이거드라마 재밌다~~법정드라마 널려서 질릴기도한데 현실기반이라 그런지 꽤 재밌넹~~,1
15세보단 ...한 18세정도.. 원작을 제대로 잘 살려내서 추천합니다. 애니로 만드니 더 기괴한 느낌이 들어 잘 번 것 같습니다.,1
김수미씨짱✌✌보고있으면힐링두돼고 틀에박인 요리프로그램이랑 차이나요 구수한입담 정겨운 마음씨 옆집 화끈하고 시원스런 동네큰언니같아서 최고최고✌✌✌,1
국민배우 안성기의 장남결혼소식이 왜? 나옴안되냐?,1
꽃할배 정말 귀엽게 봤는데 원래 맴버들이 아니여서 조금 아쉬웠어요. 하지만 모두가 다 완벽 캐스팅이라뇨?! 그럼 더욱 더 기대하고 볼수있겠네요! 화이팅!!,1
아니 진짜 남의 브라이 왜 관심이야,0
전엔 이상한 옷입고 나오더니 이번엔 음식에 장난하고 자빠졌네 얘 왜이러냐,1
저런공간도 잡동사니 살림이 들어가면 다 거기서 거기.. 공간이비어있어서 필란드다,1
게스트도전 만큼이나 게스트에 의존하는 음악예능이 되겠구만,1
잘못했으면 처맞아야지.. 맞으면서 사람되는거다,1
처키 같다 문재앙 4.15 부정선거 사형될 놈,0
육아휴직가면 75프로만 주고 나머지 금액은 업무 대체하는 팀원 줘야함.,1
2002년 데뷔해서 지금까지 조연말단 다섯번 뿐. 최율이란 애. 사회불만 많겠다.,1
아빠인생도 인생이다...딸인생은 딸인생이고..미성년자도 아니고 무슨 딸을 위해 평생을 희생해..저 댓글이 베플이라는게 참,1
와 갓새내기 매장 시킬라고 육갑들 떨고있네진짜면 벌 받아야지만 한사람 말만듣고 왜이럼?아이돌들도 일진출신 많잖아 걔네들은 전부 감싸고 일반인은 죽이려드네;너거 오빠들 부터 매장 시켜라,1
21개월 길지만 짧아요 화이팅,1
진짜이만큼 버틴것도 대단함.. !!!일반인으로 여신처럼 살아요...!!!!고생했어요 태임언니,1
제일 조아하던 걸스데이도 가는구나 슬프다,1
다좋은데 남주가...,1
순하고 착하면 남자는 등쳐먹히고 여자는 걸레되기 딱 좋은 듯,0
페미년들 이악물고 진화 소원커플은 멋져요 이뻐요 하고 젊고 이쁜여자가 나이많은 남자만나면 욕하기바쁘니 즈그 손가락으로 사람죽여놓고도 최자탓으로 물타기하네....소름돋는다 진짜....,0
정을 주고 싶어도 희한하게 정이 안 가는 나영석 사단,1
심심해서 보러 갔는데 생각보다 재미있네요ㅋㅋㅋ엥간한 신파보단 훨씬 나아요,1
다른얘기지만 소시오패스 의사는 꼭 피해야함,1
ㅈㄴ 찌질한 ㅅㄲ네 생긴것은 쥐가 파먹은 생선 눈알 같이 생겨서 재벌되어가지고 ㅈㄴ 찌질하게 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
애기 낳으면 부음 한달 지나도 부어 잇음 모르는소리말길 ..,1
자궁및 질 출혈은 뭐 성기에다가 주먹이라도 집어넣었냐ㅋㅋ 멍도 그렇고 진짜 쳐맞은 사람 멍이 아니네ㅋㅋ,0
허허 근데 진짜 이쁘다 정유미,1
역시 대한민국 여자 답네 남태현이 부실부실해 보이고 의지 약해 보이니 다른 김치남들처럼 몸 부서지게 돈 벌것 같지 않으니 핑계로 뻥 차 버리네 ‼️‼️‼️‼️,0
이쯤되면 3년이나 버틴 안재현이 대단하단 생각이 든다,0
16년 전에데 이제서야 밝히는 이유가머지,0
ㅂㅅ...ㅈㄹ하네...,0
다니엘 잘못한거 없어요 공룡과 힘겨운 분쟁할때당신을 행복하게 해줄 사람 만나는 거ㅡ무조건 응원합니다,1
자유한국당에서 알려드립니다. 어벤져스앤드게임에서 아이언맨은 죽습니다. -이상-,0
음식물 들고 가지마세요 들고 가서 먹는순간 내용을 이해할 수 없습니다.,1
라스보고 정떨어짐 겸손을 알아라,1
박민영 역시나 케미여신~~♡,1
한 사람과 끝까지 할 수있다면 좋겠지만 이런 경우도 있을수 있는거 아닌가! 남의 선택을 함부로 펑가하고 매도하는 것도 주제넘은거 아닌지.....,1
이거 아직도 하네 또할배 또세끼 또또 사골시리즈,0
이 기회에 이름 한 번 알리고 뉴스 타보려는 숨은 의도가 느껴지는 건 나 뿐?,1
정치 코로나. 정치방역. 나쁜 놈들이다. 고무줄 코로나.,0
조민기씨 가족분들도 악플러 고소하셨으면 좋겠어요 사람들 말이 너무심한거 같다 네티즌들아 네들은 가족없냐 진짜 너무하다 사람들 본인일 아니라고 말 함부로 하고,1
이것도 뒷광고지ㅋ,1
오창석은 진심이다채은씨 진심이 궁금....촬영용인지~~,1
내가 이 사람 와이프면 고개를 들고 살 수가 없을것같다...,1
그냥적당히하시지 나도40대지만 솔까 반짝했지 글구옛날노래다시부르는거 반칙아님 다른가수가 리메이크하는것도아니고 커버곡도아니고 왜들난린지,1
진짜 우리 어릴때 뽀미언니 같은 역할이네 아이들이 좋아할만도 하지,1
디저도 상관업다,1
오마이갓...송혜교가 되고싶었나,1
다이어트 한게 대단한건가? 그전에 쪄있던게 더 대단하거 같은데..,1
"이런,,,명복을 빕니다~현희씨 힘내요~",1
이윤성이 이 기사를 싫어합니다.,1
둘이 사귀면 될듯ㅎㅎ 잘어울림,1
저 병진은 남자 얘기만 하네..자존감이 바닥인듯..니 얘기를 하라고..,1
여자 죽이는 게 참 한국적..,1
경준아 와이프 말 안들으면 좀 패라,1
더럽다 고인의 일기장까지 노출시키는 쓰레기같은 인간들,0
바비도 검사해라. 쿠시는 이미 마약사범,0
시즌3~~~~~ 빨리 부탁해요~~~,1
중국지지하는거 당연한거아닌가?이것도기사야.그럼 미국지지할까. 기레기야!,0
