No,hate,offensive,comment,
13247,FALSE,TRUE,"Neverrr, play me for stupid because I'm far from it.. You bitches might be stupid. But not me &#128581;",
13248,FALSE,FALSE,New @TimbersFC jersey should be yellow with a green chevron stripe like charlie brown's jersey,
13249,FALSE,TRUE,"New Avi bitches, be weak",
13250,FALSE,TRUE,New bitch already and it's the second episode .,
13251,FALSE,TRUE,New boss said my buttons on my shirt can't be white. So I colored them hoes with a sharpie &#128514; glossy,
13252,FALSE,TRUE,New pussy ain't always better,
13253,FALSE,FALSE,"New show announced in Lutsen, MN at Papa Charlies on December 11, 2010 http://artistdata.com/a/2oy4",
13254,FALSE,TRUE,"New show announced in Lutsen, MN at Papa Charlies on January 29, 2011 http://artistdata.com/a/33ck",
13255,FALSE,TRUE,New song coming out Ray rice that hoe http://t.co/bUl6ISsMFH,
13256,FALSE,TRUE,"New strategy to get bitches:

Be Bruno Mars",
13257,FALSE,FALSE,New test makes your poop neon colored if you have colon cancer &#8594; http://t.co/GiGzo0ntpD,
13258,FALSE,TRUE,"New years ever, get at me bitch. #loaded #GFU #2013 #&#127881; http://t.co/3kkviDM5",
13259,FALSE,TRUE,Next Sunday faggot @leiacatherinexx,
13260,TRUE,TRUE,Next bitch I fuck. I'm goin to her spot lol,
13261,TRUE,TRUE,Next time u gone call a darky a nicca..call dat coon a jungle bunny#Boondocks P.S. I... http://t.co/ug647wUIE4,
13262,FALSE,FALSE,Next time you leave magic trash in my jacket try not to have your initials written on them. @whatupag http://t.co/tFV1cZtr,
13263,FALSE,TRUE,Nicca In my DM talkn bout follow his Instagram .. Lame nicca I now no longer follow you on twitter .. #WhereTheyDoThatAt,
13264,TRUE,TRUE,Nicca n dis bitch playin games on his phone,
13265,FALSE,TRUE,Niccas be gassing hoes they never gone pop .. Smh ... Prolly never gone meet her! #WastedEnergy,
13266,FALSE,TRUE,Niccas be hating on my nicca Jeezy ... #RealTalk,
13267,FALSE,TRUE,Niccas be walking 4 flats to catch a nicca they kno in the club,
13268,FALSE,TRUE,Niccas been deerin me err weekend but I bet I hit dat A dolo dis weekend if niccas playin &#9996;&#65039;,
13269,FALSE,TRUE,Niccas catchin dem theft under $500 charges out here...shit ugly I guess niccas Tryn get it fa da holidays &#128557;&#128514;&#128514;&#128514;&#128514;,
13270,TRUE,TRUE,Niccas get a few dollars and start playing these roles tryna shit on yo niccas instead of playing these hoes &#128530;&#128530;,
13271,FALSE,TRUE,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine,
13272,FALSE,TRUE,Nice base running again by the @Yankees. Fucking ponderous.,
13273,FALSE,FALSE,"Nicholas Rushlow, wearing lucky yellow shirt, nails ""theophylline"" - ""bitter crystalline compound extracted from tea leaves"" #spellingbee",
13274,FALSE,TRUE,Nick Cannon movie.. &#171;@arigold_88 A 31 year old bitch in Texas was pretending to be 15 and went to high school 6 months!&#187;,
13275,TRUE,TRUE,Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didn't diss nicki but killed you lookin ass bitches,
13276,TRUE,TRUE,"Nicki said ""fuck those skinny bitches""...uh oh",
13277,FALSE,TRUE,Nigga I fire this nina like it's the first day in the job and the bitch over slept.,
13278,FALSE,TRUE,"Nigga I got pill poppin bitches in the backkkk, of the Cherokee",
13279,FALSE,TRUE,Nigga Tyrese on Walking Dead is a bitch smh,
13280,TRUE,TRUE,Nigga a dyke RT @2Girls1Richard: .. RT @_AyooTeezy: Melo garbage ass just now hitting 20k,
13281,FALSE,TRUE,Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.,
13282,FALSE,TRUE,Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get,
13283,TRUE,TRUE,"Nigga fuck hoe , ion want fuck yo hoe , she a fat chick &amp; she bad built &#128080;",
13284,TRUE,TRUE,"Nigga fuck up. Ain't none of that shit Goin down with yo niggas RT @FrancoisKilljoy: You niggas think you feeling &#128056;, bitch? My niggas &#128058; you",
13285,TRUE,TRUE,"Nigga getcho bitch, treat her how she wanna be treated but I ain't triccin &#128175;",
13286,TRUE,TRUE,Nigga gone have to get a room like a bitch,
13287,TRUE,TRUE,Nigga got Lean pong I know niggas be outta there in that hoe,
13288,FALSE,TRUE,Nigga gotta find them hoes quick,
13289,FALSE,TRUE,Nigga hungry then a bitch too,
13290,TRUE,TRUE,"Nigga i wus graduating RT @i_EaT_PIE: If you wasn't in the 6th grade in 1996, you a hoe",
13291,TRUE,TRUE,Nigga ill take ya main hoe make her call her home girl and make em share the same dick,
13292,TRUE,TRUE,Nigga just had them crackers on a chase.,
13293,TRUE,TRUE,Nigga payback's a bitch..!,
13294,FALSE,TRUE,Nigga pee wee is a bitch,
13295,TRUE,TRUE,Nigga retweets the most trash shit,
13296,FALSE,TRUE,"Nigga said dates is pussy installment plans, so is that why you gotta keep saying her when you get it cuz it's never truly yours?",
13297,FALSE,TRUE,Nigga was sweating like a guilty preacher in that bitch,
13298,TRUE,TRUE,"Nigga you a pussy, hope you got 9 lives.",
13299,FALSE,TRUE,Nigga you is a fool &#128553; &#8220;@BOSSMANRAN: I feel like eatin nd beatin a pussy up &#128553;&#8221;,
13300,FALSE,TRUE,"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican.""",
13301,FALSE,TRUE,Nigga yu bitch made &#127797;&#127797;,
13302,TRUE,TRUE,"Nigga, this bitch is scaring me. Pass me the blunt &#128514;&#128514;",
13303,FALSE,TRUE,Nigga... lol IDK ..Elway trying to snatch everybody! RT @jwill252: Come on redskins shitttt go sign revis idk what he want lls,
13304,TRUE,TRUE,Niggah niggah niggah don't believe me just wacthh...,
13305,TRUE,TRUE,Niggahs actin like they pimps but they pay the bitch &#128514;&#128514;&#128514;&#128514;&#9995;,
13306,TRUE,TRUE,Niggahs need to keep there bitches in check ',
13307,FALSE,TRUE,Niggahs watch who you fucking just to hate on your bitches,
13308,TRUE,TRUE,Niggas a buy a 700$ outfit to impress a 10$ bitch,
13309,TRUE,TRUE,Niggas actin like hoes most of em bitches,
13310,TRUE,TRUE,Niggas ain't loyal gott bitches stiffer than you,
13311,TRUE,TRUE,Niggas aint worried bout other niggas messin wit dey hoes. Niggas worried boit hoes messin wit dey hoes,
13312,FALSE,TRUE,Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.,
13313,FALSE,TRUE,Niggas are funny. &amp; karma is a bitch. Good morning .,
13314,TRUE,TRUE,"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh",
13315,TRUE,TRUE,"Niggas at the march looking for hoes, &amp; they out there too I'm sure of it",
13316,TRUE,TRUE,Niggas be bitches hoes be bitches ion see no difference,
13317,FALSE,TRUE,Niggas be frontin for some pussy they ain't wit me!!,
13318,TRUE,TRUE,"Niggas be having LOYAL pussy on call... and still be thirsty as fuck. Like BRO, go fuck your woman &amp; get some of them hormones out lol",
13319,FALSE,TRUE,"Niggas be impregnating the most basic of bitches.. No job, don't know how to drive a car, no money, no house... n wonder why they miserable",
13320,TRUE,TRUE,Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes,
13321,FALSE,TRUE,"Niggas be like when they see they side bitch cashin another nigga ""@MikeDiggEm: Hello mutha fucka.......""",
13322,TRUE,TRUE,"Niggas be pressed for pussy, it aint nothing..",
13323,FALSE,TRUE,Niggas be so dehydrated if I wanted my pussy ate everyday for the rest of this year it would happen,
13324,TRUE,TRUE,Niggas be tryna fuck the next nigga bitch not knowing their bitch the next nigga bitch,
13325,TRUE,TRUE,Niggas be wanting bitches with money ..but be broke as dirt &#128514;&#128514;&#128514;&#128078;&#128078;&#128078;&#9996;&#65039;,
13326,TRUE,TRUE,"Niggas cant stand me cuz they bitches be feelin a nigga . Get mad at yo so called ""girl""",
13327,TRUE,TRUE,Niggas cheat on they bitch and don't expect no pay back WHATSOEVER. Yall just as naive as these bitches.,
13328,FALSE,TRUE,Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now,
13329,TRUE,TRUE,Niggas deserve better bitches,
13330,FALSE,TRUE,"Niggas excited by these bitches, them the weird boys",
13331,FALSE,TRUE,Niggas fall in love with an EVIL bitch and turn they back on they friends..... Its Cool Tho.,
13332,TRUE,TRUE,Niggas get pussy in the friend zone,
13333,FALSE,TRUE,Niggas go crazy over bitches now a days &#128541; like calm yo happy ass down,
13334,TRUE,TRUE,Niggas gossip like hoes man I ain't wid that shit,
13335,TRUE,TRUE,Niggas hate me cuz they know im a threat to them &amp; they bitches,
13336,FALSE,TRUE,Niggas is bitches,
13337,FALSE,TRUE,Niggas is hoes #OnHere and in real life too....,
13338,FALSE,TRUE,"Niggas is pure suckas.. If you got a problem with ya mans address that shit, discuss it, &amp; squash it... Only bitches hold grudges.",
13339,FALSE,TRUE,Niggas is straight hoes bruh I'ma stop fuckin with em,
13340,TRUE,TRUE,Niggas killin the same nigga's they grew up with &amp;&amp; these bitches fuckin the same nigga's they homegirl was inlove with.,
13341,FALSE,TRUE,Niggas needa stop wearing MK that's for bitches lol,
13342,FALSE,TRUE,"Niggas only get fucked up only on weekends and I get fucked up daily, bitch I still do it bigger, not on my level",
13343,FALSE,TRUE,Niggas put on wigs and act like bitches for retweets &#128530;that shit fu,
13344,FALSE,TRUE,Niggas really be dickin over these hoes ona gram! thats the reason they got the big head now!!,
13345,TRUE,TRUE,Niggas retarded lol,
13346,FALSE,TRUE,Niggas see you wit da yellow dey wanna hit you up &#128530;,
13347,TRUE,TRUE,Niggas sleepin with bitches grandmas??? Lmfao maury fake af,
13348,TRUE,TRUE,Niggas sooooo pussy I swear I don't talk I'm all action,
13349,FALSE,TRUE,Niggas spend $500 just to look good for a bitch they wouldn't even buy 99 cent burger for,
13350,TRUE,TRUE,Niggas swear they don't trust these hoes but be fucking raw &#128528;&#128514;smh,
13351,TRUE,TRUE,Niggas talk more than bitches these days,
13352,TRUE,TRUE,Niggas talk more then bitches these days,
13353,FALSE,TRUE,Niggas talking bout 'these hoes ain't loyal' but they been to 6 different barbers.,
13354,FALSE,TRUE,"Niggas that eat mussels, eat pussy too #str888 #FACTS",
13355,TRUE,TRUE,Niggas trash AF,
13356,TRUE,TRUE,Niggas wear wigs more than bitches these days.,
13357,FALSE,TRUE,Niggas who stand in line for Jays mad at me now. ehh fuck you. I pull hoes nd stunt without em on,
13358,FALSE,TRUE,Niggas who talk about pussy the most get the least RT @FrancoisKilljoy: @202SOLE @quanb24 @BALTsneakerShow what a shine box? Glittery pussy?,
13359,TRUE,TRUE,Niggas wifing hoes &amp; ugly bitches &#128514;&#128514;&#128514;&#128514; I get on Facebook just to remind myself I'm doing fine,
13360,TRUE,TRUE,Niggas will call a female a hoe or thot then 10 mins later go to http://t.co/TXw4uJ7FAZ and thirst over a porn star,
13361,FALSE,TRUE,Niggas with bitch tendencies..,
13362,TRUE,TRUE,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;",
13363,TRUE,TRUE,Niggas/bitches cheat cause mf's always think they gettin played,
13364,TRUE,TRUE,Niggaz been making trash lately. Well not everybody but some lol,
13365,FALSE,TRUE,Niggaz irrational these days...Quick to jump bad bout a bitch...,
13366,FALSE,TRUE,Niggaz retweet bitch ass niggaz but won't retweet a real nigga,
13367,FALSE,TRUE,Night bitches. &#9996;,
13368,TRUE,TRUE,Night niggers,
13369,FALSE,FALSE,Nike DC is trash.,
13370,FALSE,TRUE,Nikki Minaj is proof that natural is better ! Minimal is best ! Some of y'all hoes be overdoing it,
13371,TRUE,TRUE,Nikko a gay bitch,
13372,FALSE,TRUE,"Nile... RT @JosephBananas I'm really sad that I don't have enough friends to ever be called ""a pack of niggers"" with. That's my fuckin dream",
13373,FALSE,TRUE,Nino Brown? Oh das me RT @erikacarissa Nino Brown on yall hoes.,
13374,FALSE,TRUE,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.,
13375,FALSE,TRUE,Nipple banana monkey!,
13376,TRUE,TRUE,No I don't love these hoes and FUCK these niggas Fuckem,
13377,FALSE,TRUE,"No bitch, I don?t have anything to hide. I just don?t like people looking through my phone..",
13378,TRUE,TRUE,No bitch. You slut. RT @ITSBEEBITCH__: @viaNAWF CHILL,
13379,FALSE,TRUE,No cuz redskins are dumpster juice RT @trackinBlackKev: game of the week. still the best rivalry in sports,
13380,FALSE,TRUE,No face no trace pussy boys #SNATCH,
13381,FALSE,TRUE,No fucks given about the NFL draft it's baseball season bitch,
13382,FALSE,TRUE,No girls no hoes just me myself and I,
13383,TRUE,TRUE,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",
13384,FALSE,TRUE,No hoe shit tho I was bout to say Perro got butt naked bitches doing dishes,
13385,FALSE,TRUE,No i dont own the pussy i just sample it!!,
13386,FALSE,TRUE,No less than 3 bad bitches in my bed at a time...,
13387,FALSE,TRUE,No matter how hard you try to be rude mf`s they keep talking to you. like bitch do I know you,
13388,FALSE,TRUE,No more SnapChat Selfies. No more Instagram Selfies. No more NOTHING i WILL NOT be a bad bitch a week man what am I going to do &#128546;&#128299;,
13389,FALSE,TRUE,No more hoes n oz,
13390,FALSE,FALSE,No more speculation. No more mock drafts. It's finally Draft Day. #BortlesKombat #StormWarning #BuiltByUCF #ChargeOn,
13391,FALSE,TRUE,No need to tweet these bitches know my status,
13392,FALSE,TRUE,No nigga a leave a chick with some good pussy unless he just paper chasin,
13393,FALSE,TRUE,"No officer I wasn't drunk driving, I was swerving on them hoes.",
13394,FALSE,TRUE,No one can take your woman. They can only take your hoe.,
13395,TRUE,FALSE,No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.,
13396,FALSE,FALSE,"No one has even eaten a Twinkie in, like, decades.",
13397,FALSE,TRUE,"No one understands how much it pisses me off when people use the word ""retard"".",
13398,TRUE,TRUE,"No police department that hires gypsies, half-breeds, and nigglets should be trusted.",
13399,FALSE,TRUE,No saving hoes,
13400,FALSE,TRUE,No sex bitch I only want the neck bitch,
13401,FALSE,TRUE,No skimp shit here bitch,
13402,FALSE,TRUE,"No sleep, sleep is for pussies.",
13403,FALSE,TRUE,No summer school? &#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515; eat a dick school. Im done with your bitch ass !!!!!!,
13404,TRUE,TRUE,"No thanks lady, you look like you just got off the white trash train, I'd rather not catch a disease. #kthxbai",
13405,TRUE,TRUE,"No these are only whites pies.
Well do you have any negro pies?",
13406,FALSE,TRUE,No this bitch @Cee_Murda94 did not yell down the steps to tell me don't eat her damn chicken.&#128514;&#128514; tf,
13407,FALSE,TRUE,No this little hood bitch did NOT just try to take me to task for JOKING with my niece about not being a Lesbian. Ch! &gt;_&gt;,
13408,FALSE,TRUE,No time for bitch niggas.,
13409,FALSE,TRUE,"No time for chasing after someone is like turning up off wine coolers, you look like a bitch when you really think about it lol",
13410,FALSE,TRUE,No way all u niggers are employees of the month,
13411,TRUE,TRUE,"No wealth doesn't insulate from being called nigger. But still does improve empirical quality of life outcomes, phenomenally. @Dwight_Dale",
13412,FALSE,TRUE,No wonder these ppl that call themselves niggas &amp; thugs able to convince their hoes false ideas about men like me in our intellectual dress,
